date,jobdescription,uniq_id
2016-09-07 18:43:40,"About our Client Our Client is a global leader in Cyber Security. Operating one of the worlds largest cyber intelligence networks, we see more threats, and protect more customers from the next generation of attacks. We help companies, governments and individuals secure their most important data wherever it lives. The requirements is for the team delivering leading edge security products based on big data analytics. Responsibilities: Architect, Design, Development and Unit testing of scalable and highly performant server side modules of Products, in the area of Big Data & analytics Research and define Big Data tool sets to be used for various applications, based on requirements Research and develop algorithms for various analytics where required Follow Agile development methodology. Create the required documentation and test cases as needed. Resolve technical issues through debugging, research, and investigation. Mentor and guide junior Engineers, help in hiring and building the team Work closely with a geographically distributed team Qualifications: Bachelors/Master degree in Engineering/Computer Science from a reputed college/university with 6+ years of experience in programming Deep understanding of computer science fundamentals, algorithms and data structures Extensive hands-on experience with design & development of complex software products, preferably with Big Data technologies Expert level knowledge of Java and related technologies Exposure to cyber security software would be a big plus. Experience with Agile model of software development Experience with any of the leading source control software. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Client/Server Programming Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills hadoop mapreduce hbase big data hive analytics machine learning multithreading core java nlp data mining algorithms data structures hadoop cluster hadoop ecosystem spark storm Falcon Sqoop Flume Kafka Pig Accumulo Solr scala Desired Candidate Profile Education- UG: B.Tech/B.E. - Any Specialization PG:M.Tech - Any Specialization, MCA - Computers Doctorate:Ph.D Please refer to the Job description above Company Profile: Careernet Technologies Pvt Ltd Established in 1999, CareerNet is the leading provider of Talent Acquisition and Recruitment Process Outsourcing solutions to the Technology, Knowledge Services, Banking and Financial Services sectors in India. The leadership team has several decades of collective experience working for global services and consulting firms and are alumni of premier educational institutions in India. CareerNet aims to provide fast, simple and cost-effective solutions for our clients, through strategic advice and solutions in the areas of Recruitment Process Outsourcing, Talent Acquisition Strategy and Planning, Compensation Advisory, University Recruitment, Leadership Acquisition, Talent Branding, Role Design, Performance Management Systems, Outplacement and Exit Management. Download PPT Photo 1   View Contact Details",77cd20222c220d153d58f1757d1012c8
2016-10-07 16:21:22,"We are a start-up with an ambition to bring a disruption in analytics industry. We intend to make available the pre-built industry specific analytics models on-demand to any size of the organization. We leverage an open source machine learning platform that unifies in-memory big data, data pipeline, machine learning and big data APIs. As we focus on industry solution, we look forward one partner per industry . For the time being, our industry focus is limited to Energy (including renewable), Utilities, Telecom & Industrial Products . We don't demand full-time involvement as long as you support the schedule & plan. Unless you have the urge to do something bigger, you are not fit for this. Compensation for this role will be purely equity based. Salary or other monetary compensation will be considered upon revenue generation or a significant funding event, but is not currently available. You will work with founders and would shine on the top-line leadership. Though not limited, the job description is as given below: 1. Work in a multi-disciplined team where you will take full ownership of turning discoveries and ideas into machine learning models for your allocated industry 2. It is expected you already bring up 5 to 10 analytics model aligned to your industry which can be leveraged immediately 3. Should have very strong hands-on exposure into Machine Learning, Analytics, Big Data, Java, Python, R, Spark & Hadoop etc. 4. Should be able to develop model with quickest turn-around time given the requirement 5. Must have 5 years of hands-on experience on machine learning and should be doing designing and coding now 6. Must have good exposure around the Industry segments 7. Should have the interest to learn new technology and do experiment 8. Should be able to collaborate with customer in identifying the requirement and developing the solution quickly 9. Must be a good trainer to enable junior resource to come up to speed quickly 10. Should be a good team player We are a performance based company and we will evaluate performance each quarter. While applying, please mention the industry you should be considered for. We work on virtually, right candidate from any part of India or abroad is welcome. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: Analytics & Business Intelligence Role Category:Senior Management Role:Head/VP/GM - Analytics & BI Keyskills Machine Learning Open Source Industrial Products startup cofounder analytics predictive analytics predictive modeling E&U Desired Candidate Profile Please refer to the Job description above Company Profile: iPredict A Startup on Analytics Space Download PPT Photo 1   View Contact Details",0b57ff8a090e8e9215e5c03edf00940e
2016-10-07 16:21:22,"Candidate should have direct experience in imaging processing, preferably real-time processing. Candidate should be skilled in C/VC++, MATLAB, or similar tools Experience with machine learning and classification is highly desired (e.g. k-nn, support vector machine) as well as experience processing multispectral data Experience in working with imaging systems/sensors Camera model, calibration, Obstacle detection, lane detection, Pedestrian Detection etc. Experience in usage of OpenCV and OpenGL Good knowledge of Configuration Management Tools Very good English skills Excellent team and customer orientation and high degree of flexibility, commitment and initiative Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills C Opencv MATLAB Opengl VC++ Machine Learning image processing real time processing algorithm Warning Situational Analysis Camera model calibration Obstacle detection Desired Candidate Profile Please refer to the Job description above Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Doctorate Not Required Company Profile: Inspiration Manpower Consultancy Pvt. Ltd. Client of inspiration Manpower consultancy Client of inspiration Manpower consultancy Download PPT Photo 1   View Contact Details",5b589e708088c1cf434a8e299d2d9e94
2016-10-07 16:21:22,": Assist sellers / vendors to get well versed with various Amazon tools and provide onsite and office support for catalog creation, listing products, shipment related issues etc. Guide & help seller for completing onboarding formalities & train them on internal tools. Handle various types of cases related to inbounding, product issues and customer complaints Provide required inputs to seller to manage customer feedbacks Co-ordinate with sellers/ vendors & internal teams for Catalog creation & product imaging. Review Amazon catalog for content quality based on pre-defined guidelines & co-ordinate with internal team to fix the issues for better customer experience Document processes & regularly update existing Sops Review & suggest SOP changes required if any to the team basis input from Category managers Assist Category team in identifying & configuring deals as per the guidelines Handle various sets of daily, weekly and monthly business reports Onboard new processes if required as per the business needs I. Skills Excellent written and oral communication skills in English MS Excel proficiency - ability to mine voluminous data for specific detail Strong analytical skills Strong interpersonal skills Excellent listening skills Excellent data accuracy skills, eye for detail, and commitment to meet deadlines II. Critical Qualities / Characteristics Pace of implementation and consistency in performance Willingness to take initiatives and additional responsibilities Willingness to travel Commitment and completion factor Peer respect - establish and maintain cooperative working relationships Creative and analytical problem solvers with passion for operational excellence Identify areas of possible process improvementsIII. Ability to Multi task in a fast paced environment Operate in the system with speed and accuracy necessary to meet Amazon standards Handle stressful situations, maintain composure, and communicate clearly with both internal and external stakeholders IV. Operations Meet and interact with sellers/ vendors for initial process setup Flag possible escalation, dive deep to recommend and implement corrective actions Flag any updates received from stakeholders on process to Team Lead/ Manager Be part of client calls to raise challenges, lead, and document conference discussions Audit tasks assigned to junior associates and report quality metrics Train new staff and give feedback to the training team Understand the processes across teams & work towards improving the same along with process experts Bachelors degree in any discipline 2 - 4 years of experience in data-driven business operations processes where associates are required to handle large volume of data as part of their daily tasks and take decisions based on analysis of such data Experience working on process improvement processes like Six Sigma, Kaizen etc. is a plusPreferred qualifications- Retail experience - SQL knowledge Salary: Not Disclosed by Recruiter Industry: Other Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Voice Role:Associate/Senior Associate -(NonTechnical) Keyskills Excel Desired Candidate Profile   Education- UG: Any Graduate PG:Any Postgraduate Company Profile: Amazon Many of the problems we face have no textbook solution, and so we-happily-invent new ones. Jeff Bezos, 2010 Shareholder letter. Amazon. com a place where builders can build. We hire the worlds brightest minds and offer them an environment in which they can invent and innovate to improve the experience for our customers. A Fortune 100 company based in Seattle, Washington, Amazon is the global leader in e-commerce. Amazon offers everything from books and electronics to apparel and diamond jewelry. We operate sites in Canada, China, France, Germany, Italy, Japan, Spain, United Kingdom and United States, and maintain dozens of fulfillment centers around the world which encompass more than 26 million square feet. Technological innovation drives the growth of Amazon, offering our customers more selection, convenient shopping, and low prices. Amazon Web Services provides developers and small to large businesses access to the horizontally scalable state of the art cloud infrastructure like S3, EC2, AMI, CloudFront and SimpleDB, that powers Amazon. com. Developers can build any type of business on Amazon Web Services and scale their application with growing business needs. We want you to help share and shape our mission to be Earths most customer-centric company. Amazons evolution from Web site to e-commerce partner to development platform is driven by the spirit of invention that is part of our DNA. We do this every day by inventing elegant and simple solutions to complex technical and business problems. Were making history and the good news is that weve only just begun. Join us in this revolution! Amazon teams in India work on complex technology challenges to innovate and create efficient solutions that enable various Amazon businesses, including Amazon websites across the world as well as support Payments, Transportation, and Digital products and services like the Kindle family of tablets, e-readers and the store. We are proud to have some of the finest Engineering Talent, Machine Learning Scientists, Product Visionaries and Strong Leaders with proven experience working to make Amazon the Earths most customer-centric company. We made our foray into the Indian market with the launch of Junglee. com, enabling retailers in India to advertise their products for free to millions of Indian shoppers and drive targeted traffic to their stores. In 2013, we launched www. amazon. in for shoppers in India. With www. amazon. in, we endeavor to give customers more of what they want low prices, vast selection, fast and reliable delivery, and a trusted and convenient online shopping experience. We will continue to strive to become a trusted and meaningful sales and logistics channel for retailers of all sizes across India. For us it is always Day 1 and we will relentlessly focus on expanding selection and raising the bar for customer experience in India. Amazon India offers opportunities where you can dive right in, work with smart people on challenging problems and make an impact that contributes to the lives of millions. Join us so you can Work Hard, Have Fun and Make History. Download PPT Photo 1   View Contact Details",224c42a97376e434a77a0fcc654ca3c4
2016-10-07 16:21:26,"Amazon is looking for a Sr. Manager, Vendor Management with proven experiences in thought leadership, detailed execution, and people development to build a strategic Consumables category. As the leader of the team, you will deliver exceptional growth in sales, free cash flow, and market segment share by providing recommendations into the strategic direction for the business and leading a diverse team to execute. The leader will be responsible for ensuring a well-articulated assortment strategy by geography and price point, building and expanding vendor relationships, improving margin, managing pricing, leading operational process improvements, and turn/ instock optimization for the various categories and vendors. The candidate will be responsible for leading two distinct teams: Vendor Management and In-Stock Management. The leader of this category will have a direct and important role in growing this category; experience in scaling new businesses, as well as recruiting, developing and motivating fast-growing teams is essential. As a leader of the team you will focus on delivering a world-class customer experience and exceptional sales and margin growth. The person who joins our team in this critical leadership position must share our passion and commitment. Key Skills and Responsibilities We are looking for an individual with leadership experience to drive this category through intensive growth. The ideal candidate will be naturally curious, have a high level of flexibility and commitment, and a strong drive to win. The ideal candidate will be a strong leader, great communicator and negotiator, and will have the business judgment and analytical horsepower to break down complex problems, the willingness to roll up his or her sleeves and a strong interest in Amazons retail business. Additionally, this leader will be strong at hiring & developing people, working with senior leaders at Vendors and Suppliers in areas such as strategic planning and contract negotiations, and have excellent verbal and written communication skills. The successful candidate will be entrepreneurial, innovative, and excel at thinking big, while also recognizing the need to coordinate his or her teams activities within the established structure of a large, fast-growing company. Defining and implementing long term business strategies based on industry trends and competitive analysis and the ability to think outside of the box to solve complex problems are key to success. In the first year the candidate will deliver top and bottom line growth as established by senior leadership, improve the customer experience through assortment planning and instock management, and mentor and develop top talent and build a strong leadership team. Demonstrated ability to take ownership and drive resultsStrong business judgment with a track record of successful negotiations and overall relationship management. Strong inclination to Get Hands Dirty in building organizational capability for a new businessDeep understanding of the category nuances (sourcing, instock management, expiry management, Safety measures, Quality metrics)Ability to think strategically and tactically, with excellent attention to detailExperience defining and delivering innovative ideas to drive long term resultsTenacity to develop ideas independently and thrive in a fast-paced start-up environmentProven analytical thinking, project management skills, attention to detail and exceptional organizational skills are essentialCandidate must be fluent in EnglishMBA from Top Business Schools is preferred Experience communicating complex business concepts in verbal and written form. Consumables experience preferred Proven ability to work in ambiguous situations Excellent communication (verbal and written) and collaboration skills that enable you to earn trust at all levels. Superior analytical skills. Demonstrated ability to identify and solve ambiguous problems. In particular, identifying customer needs and inventing new ways to meet those needs Extreme attention to detail and willingness to roll up your sleeves. Online experience preferred. Proven experience leading teams & cross-functional projects. Salary: Not Disclosed by Recruiter Industry: FMCG / Foods / Beverage Functional Area: Strategy , Management Consulting , Corporate Planning Role Category:Senior Management Role:Head/VP/GM-Corporate Planning/Strategy Keyskills Fruits and Vegetables Procurement Desired Candidate Profile   Education- UG: Any Graduate PG:Any Postgraduate Company Profile: Amazon Many of the problems we face have no textbook solution, and so we-happily-invent new ones. Jeff Bezos, 2010 Shareholder letter. Amazon. com a place where builders can build. We hire the worlds brightest minds and offer them an environment in which they can invent and innovate to improve the experience for our customers. A Fortune 100 company based in Seattle, Washington, Amazon is the global leader in e-commerce. Amazon offers everything from books and electronics to apparel and diamond jewelry. We operate sites in Canada, China, France, Germany, Italy, Japan, Spain, United Kingdom and United States, and maintain dozens of fulfillment centers around the world which encompass more than 26 million square feet. Technological innovation drives the growth of Amazon, offering our customers more selection, convenient shopping, and low prices. Amazon Web Services provides developers and small to large businesses access to the horizontally scalable state of the art cloud infrastructure like S3, EC2, AMI, CloudFront and SimpleDB, that powers Amazon. com. Developers can build any type of business on Amazon Web Services and scale their application with growing business needs. We want you to help share and shape our mission to be Earths most customer-centric company. Amazons evolution from Web site to e-commerce partner to development platform is driven by the spirit of invention that is part of our DNA. We do this every day by inventing elegant and simple solutions to complex technical and business problems. Were making history and the good news is that weve only just begun. Join us in this revolution! Amazon teams in India work on complex technology challenges to innovate and create efficient solutions that enable various Amazon businesses, including Amazon websites across the world as well as support Payments, Transportation, and Digital products and services like the Kindle family of tablets, e-readers and the store. We are proud to have some of the finest Engineering Talent, Machine Learning Scientists, Product Visionaries and Strong Leaders with proven experience working to make Amazon the Earths most customer-centric company. We made our foray into the Indian market with the launch of Junglee. com, enabling retailers in India to advertise their products for free to millions of Indian shoppers and drive targeted traffic to their stores. In 2013, we launched www. amazon. in for shoppers in India. With www. amazon. in, we endeavor to give customers more of what they want low prices, vast selection, fast and reliable delivery, and a trusted and convenient online shopping experience. We will continue to strive to become a trusted and meaningful sales and logistics channel for retailers of all sizes across India. For us it is always Day 1 and we will relentlessly focus on expanding selection and raising the bar for customer experience in India. Amazon India offers opportunities where you can dive right in, work with smart people on challenging problems and make an impact that contributes to the lives of millions. Join us so you can Work Hard, Have Fun and Make History. Download PPT Photo 1   View Contact Details",82cefffd6019850ed350b2e75122a095
2016-10-07 16:21:29,"Areas: HTML5, JavaScript/JQuery, PHP,.NET, Python C/C++, C++, SQL , Spark/Samza/Storm, Disributed systems, Hadoop/MongoDB, Other Cloud software Skills: Full stack developer Cloud based software development (Open stack/ Azure / AWS) REST web services with MVC Web API Distributed systems programmer Deployment strategies for distributed or cloud software Agile software development Good design, development and problem solving capability Desirable to have exposure to Video applications or Surveillance applications Desirable to have exposure to mobile app development Advantages: Challenging opportunity to be part of product team, create and own world class product, develop key IPs, working with talented team in leading technology, Flexible company culture. Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills Python Machine Learning JSON XML HTML Javascript JQuery Hadoop Hive Spark Scala MLlib C++ SQL Desired Candidate Profile SkillsPython, Machine Learning, JSON / XML / HTML / Javascript / JQuery, Hadoop/ Hive/Spark/Scala/MLlib. Education- UG: B.Tech/B.E. - Any Specialization Doctorate:Doctorate Not Required Company Profile: AllGoVision Technologies - Startup AllGoVision Video Analytics Software is a leading and fast growing open platform video analytic solution with numerous installations in the APAC, EMEA and Americas regions. AllGoVision video analytics software is equipped with a total of 40 plus basic and advanced Video Analytics features and provides real time video intelligence for security and business intelligence. We have global spread of 100 plus sales partners. AllGoVision product is installed in Hongkong airport, Singapore traffic surveillance, RBI, Mysore palace, Gujarat jail, Delhi international airport and various other installations in India and worldwide. We are able to provide high end technology based on artificial intelligence in international market. Download PPT Photo 1   View Contact Details",7e5119e4069830985e318a811fd40399
2016-10-07 16:21:29,"Our Need: Hard core engineer needed to work with top class engineering team. Conversant in Linux tools, Git, Python/Java. Very good understanding about OS, Network, algorithms a must. AWS/Digital Ocean exposure preferred. Exposure to distributed systems, big data, machine learning a plus. Culture: We expect engineers to have a ""lets do/create"" attitude and not be a spoiled kid. We work out of a 3bhk house, code from bean bags, play volley ball as a team every weekend. Skills: Python, Linux, Ubuntu, Shell Scripting Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: IT Software - Application Programming , Maintenance Role Category:Admin/Maintenance/Security/Datawarehousing Role:Technical Support Engineer Keyskills Linux Java Python Machine Learning GIT Algorithms Expect Shell Scripting Distribution System Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization PG:Any Postgraduate, M.Tech - Any Specialization Doctorate:Doctorate Not Required Company Profile: Startup - CloudInfra Top notch tech team, we solve big data problems through our products and make them seamless for our customers. Download PPT Photo 1   View Contact Details",c3ea05b1e6826f6e21bbc292840b085e
2016-10-07 16:21:30,"We are looking for a smart, talented engineer with a strong technical background to join the Offer Comparison team and be part of the team to build highly scalable services. We deal with some of the biggest data sets at Amazon, running up against the tightest latency requirements to determine, compare, process and render offers. We optimize at the single digit millisecond level, supporting billion+ requests weekly. As a Software Development Engineer, you will be a significant contributor to the team as you build, scale, monitor, and optimize the next generation of services on Amazon that will allow 3rd Party Sellers to drive selection on Amazon. You will interface with several teams including retail, website technology, and operations. Our mission is to provide a world-class comparison shopping experience using scalable and robust software. Our challenges and opportunities span both the business and technical realms.A successful candidate will have an established background in developing highly scalable tier-1 customer-facing services, strong technical ability, excellent project management skills and great communication skills. BS degree or higher in Computer Science or related field 1+ years of industry experience with proven records of delivering products Proficiency in at least one modern programming language such as Java/C++ Proven ability to architect and operate large scale systems Strong business problem solving ability with a strong sense of ownership, urgency and drive Ability to manage multiple, competing priorities simultaneously Bachelor's degree in Computer Science or related field Deep hands-on technical expertise in high scale, service-oriented architectures Ability to handle multiple competing priorities in a fast-paced environment Experience with developing machine learning and natural language processing products Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Java Data Structures Algorithms Design Architecture HLD LLD Desired Candidate Profile   Education- UG: B.Tech/B.E. PG:M.Tech Company Profile: Amazon Many of the problems we face have no textbook solution, and so we-happily-invent new ones. Jeff Bezos, 2010 Shareholder letter. Amazon.com a place where builders can build. We hire the worlds brightest minds and offer them an environment in which they can invent and innovate to improve the experience for our customers. A Fortune 100 company based in Seattle, Washington, Amazon is the global leader in e-commerce. Amazon offers everything from books and electronics to apparel and diamond jewelry. We operate sites in Canada, China, France, Germany, Italy, Japan, Spain, United Kingdom and United States, and maintain dozens of fulfillment centers around the world which encompass more than 26 million square feet. Technological innovation drives the growth of Amazon, offering our customers more selection, convenient shopping, and low prices. Amazon Web Services provides developers and small to large businesses access to the horizontally scalable state of the art cloud infrastructure like S3, EC2, AMI, CloudFront and SimpleDB, that powers Amazon.com. Developers can build any type of business on Amazon Web Services and scale their application with growing business needs. We want you to help share and shape our mission to be Earths most customer-centric company. Amazons evolution from Web site to e-commerce partner to development platform is driven by the spirit of invention that is part of our DNA. We do this every day by inventing elegant and simple solutions to complex technical and business problems. Were making history and the good news is that weve only just begun. Join us in this revolution! Amazon teams in India work on complex technology challenges to innovate and create efficient solutions that enable various Amazon businesses, including Amazon websites across the world as well as support Payments, Transportation, and Digital products and services like the Kindle family of tablets, e-readers and the store. We are proud to have some of the finest Engineering Talent, Machine Learning Scientists, Product Visionaries and Strong Leaders with proven experience working to make Amazon the Earths most customer-centric company. We made our foray into the Indian market with the launch of Junglee.com, enabling retailers in India to advertise their products for free to millions of Indian shoppers and drive targeted traffic to their stores. In 2013, we launched www.amazon.in for shoppers in India. With www.amazon.in, we endeavor to give customers more of what they want low prices, vast selection, fast and reliable delivery, and a trusted and convenient online shopping experience. We will continue to strive to become a trusted and meaningful sales and logistics channel for retailers of all sizes across India. For us it is always Day 1 and we will relentlessly focus on expanding selection and raising the bar for customer experience in India. Amazon India offers opportunities where you can dive right in, work with smart people on challenging problems and make an impact that contributes to the lives of millions. Join us so you can Work Hard, Have Fun and Make History. Download PPT Photo 1   View Contact Details",990916eec35bffeb64dc5cb334bcb9ed
2016-10-07 16:21:31,"Come be part of a vibrant team that delivers machine learning solutions as SaaS. You will be making our highly acclaimed machine learning solutions (search/suggest/recommendation) etc as a self sign up solution. The need for data driven intelligence (big data, data mining and machine learning) is skyrocketing. Lets democratize this for the masses. Skills: Javascript, AJAX, Git, Ubuntu, DOM, HTML5 & CSS3, Twitter Bootstrap, Angular.JS, Python Flask Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Javascript DOM Ajax GIT Machine Learning Python Twitter Software Engineering Data Mining Desired Candidate Profile   Education- UG: Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization PG:M.Tech - Any Specialization Doctorate:Doctorate Not Required Company Profile: Startup - CloudInfra Top notch tech team, we solve big data problems through our products and make them seamless for our customers. Download PPT Photo 1   View Contact Details",9483aad4bac528c8eea4ee0cf5bbaec0
2016-10-07 16:21:32,"Amazons Selection Monitoring team is responsible for making the biggest catalog on the planet even bigger.  We build software to find products not already sold on Amazon and algorithmically add them to the Amazon catalog.  Our work involves building Information Retrieval (IR) infrastructure, Machine Learning systems, and distributed compute and storage systems to process data at cloud-scale to extend and enrich the Amazon catalog.  We apply the state- of- the-art Web-mining, Cloud Computing and Deep Learning to process millions of products from the web every day and make the data actionable.  We constantly stretch the boundaries of Machine Learning to tackle business challenges.  If you are customer obsessed, self-driven, tenacious and analytical, you will have fun solving our business problems of unprecedented scale.  As an experienced machine learning scientist, you will help research and develop new computer algorithms leveraging both classical and deep learning techniques.  We are looking for ML Engineers to tackle challenging problems in the areas of information retrieval at internet scale using data science.  You should have depth and breadth of knowledge in text mining, information retrieval and deep learning.  You should also have programming and design skills to manipulate unstructured data and systems that work at internet scale. You will encounter many challenges, including Scale (build models to handle billions of pages),Accuracy (extreme requirements for precision and recall),Speed (generate predictions for millions of new or changed pages with low latency),Diversity (models need to work across different languages, market places and data sources) Come join us in our journey to make everything - and yes, we do mean *everything* -  that anyone wants to buy, available on Amazon! Bachelors/Master Degree in Computer Science with advanced degrees preferred. 5+ years of hands on experience in building machine learning systems for large data sets.Strong skills in problem solving, programming and computer science fundamentals. Expertise in using Python, Java / C++, or other programming languages, as well as ML toolkits such as scikit-learn, Theano, Tensorflow, Keras or similar machine learning tools. PhDs, specialized in Information Retrieval and Machine Learning.Experience in designing and implementing information retrieval, web mining systems using  Deep Learning and Neural Networks.Big thinker that can take broad visions and concepts and develop structured plans, actions and measurable metrics and then execute those plans. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: Engineering Design , R&D Role Category:R&D Role:Research Scientist Keyskills Machine Learning Scientist Applied Scientist Python Java C++ scikit - learn Theano Tensorflow Keras Desired Candidate Profile   Education- UG: B.Tech/B.E. - Any Specialization, Computers, B.Sc - Any Specialization, Computers PG:M.Tech - Any Specialization, Computers, MS/M.Sc(Science) - Any Specialization, Computers Company Profile: Amazon Many of the problems we face have no textbook solution, and so we-happily-invent new ones. Jeff Bezos, 2010 Shareholder letter. Amazon.com a place where builders can build. We hire the worlds brightest minds and offer them an environment in which they can invent and innovate to improve the experience for our customers. A Fortune 100 company based in Seattle, Washington, Amazon is the global leader in e-commerce. Amazon offers everything from books and electronics to apparel and diamond jewelry. We operate sites in Canada, China, France, Germany, Italy, Japan, Spain, United Kingdom and United States, and maintain dozens of fulfillment centers around the world which encompass more than 26 million square feet. Technological innovation drives the growth of Amazon, offering our customers more selection, convenient shopping, and low prices. Amazon Web Services provides developers and small to large businesses access to the horizontally scalable state of the art cloud infrastructure like S3, EC2, AMI, CloudFront and SimpleDB, that powers Amazon.com. Developers can build any type of business on Amazon Web Services and scale their application with growing business needs. We want you to help share and shape our mission to be Earths most customer-centric company. Amazons evolution from Web site to e-commerce partner to development platform is driven by the spirit of invention that is part of our DNA. We do this every day by inventing elegant and simple solutions to complex technical and business problems. Were making history and the good news is that weve only just begun. Join us in this revolution! Amazon teams in India work on complex technology challenges to innovate and create efficient solutions that enable various Amazon businesses, including Amazon websites across the world as well as support Payments, Transportation, and Digital products and services like the Kindle family of tablets, e-readers and the store. We are proud to have some of the finest Engineering Talent, Machine Learning Scientists, Product Visionaries and Strong Leaders with proven experience working to make Amazon the Earths most customer-centric company. We made our foray into the Indian market with the launch of Junglee.com, enabling retailers in India to advertise their products for free to millions of Indian shoppers and drive targeted traffic to their stores. In 2013, we launched www.amazon.in for shoppers in India. With www.amazon.in, we endeavor to give customers more of what they want low prices, vast selection, fast and reliable delivery, and a trusted and convenient online shopping experience. We will continue to strive to become a trusted and meaningful sales and logistics channel for retailers of all sizes across India. For us it is always Day 1 and we will relentlessly focus on expanding selection and raising the bar for customer experience in India. Amazon India offers opportunities where you can dive right in, work with smart people on challenging problems and make an impact that contributes to the lives of millions. Join us so you can Work Hard, Have Fun and Make History. Download PPT Photo 1   View Contact Details",6e4e262028d7afac60e23e0c68b95756
